id,text,latency_s,audio_duration_s,rtf,prompt_tokens,completion_tokens,output_token_rate,audio_ttfp_s,audio_chunk_count,first_audio_payload_bytes,is_success,error
common_voice_en_27099623-common_voice_en_27099625,Yates also received an invite to spring training.,10.2202,5.0000,2.0440,,,,4.0824,3,40320,True,
common_voice_en_27172977-common_voice_en_27172978,"Ticket barriers are sometimes in operation, depending on the",10.0605,4.3200,2.3287,,,,3.5993,3,40320,True,
common_voice_en_27172977-common_voice_en_27172980,Thousands of people showed their creativity and voiced their,9.8858,4.6800,2.1123,,,,2.8753,3,40320,True,
common_voice_en_27383934-common_voice_en_27383932,On her return home she paid off to reserve.,2.9884,2.7200,1.0986,,,,2.0950,2,40320,True,
common_voice_en_27383934-common_voice_en_27383936,"To encourage skill acquisition, the program uses the child's",9.1020,6.0000,1.5169,,,,1.7652,3,40320,True,
common_voice_en_27389507-common_voice_en_27389508,The player must then be caught by a ghost to reopen the chut,9.0289,5.6400,1.6008,,,,1.1941,3,40320,True,
common_voice_en_27389507-common_voice_en_27389509,It is a relative dating technique in geology.,7.2808,3.8400,1.8959,,,,0.7806,3,40320,True,
common_voice_en_27404277-common_voice_en_27404276,"The film was an average commercial success, but earned criti",8.8381,6.8000,1.2997,,,,7.1763,3,40320,True,
common_voice_en_27434681-common_voice_en_27434683,"The detective untangles a web of robberies, lies and murder.",9.6061,4.6800,2.0525,,,,6.8665,3,40320,True,
common_voice_en_27434681-common_voice_en_27434685,"She has an older sister, Jennifer, who is an advertising exe",9.4422,4.7600,1.9836,,,,6.2305,3,40320,True,
common_voice_en_27474919-common_voice_en_27474918,"Jim Martin was born in Savannah, Chatham County, Georgia.",9.2610,3.6000,2.5724,,,,5.7506,3,40320,True,
common_voice_en_27474919-common_voice_en_27474920,"She also took introduction courses in Japanese, Chinese and ",9.4673,4.3600,2.1713,,,,5.4021,3,40320,True,
common_voice_en_27501458-common_voice_en_27501460,Some prize levels also changed at the start of season eight.,9.3889,4.6000,2.0410,,,,4.9363,3,40320,True,
common_voice_en_275174-common_voice_en_275175,The requirements are rather high for this job.,9.5220,3.6800,2.5874,,,,4.6076,3,40320,True,
common_voice_en_27573778-common_voice_en_27573779,"However, when race officials discovered Surtees's age, they ",9.3642,5.0400,1.8579,,,,4.1023,3,40320,True,
common_voice_en_27573778-common_voice_en_27573780,He is the younger brother of actor Jeff Wincott.,9.5888,3.3200,2.8881,,,,3.6002,3,40320,True,
common_voice_en_27585762-common_voice_en_27585765,It is a member of the Socialist International.,9.5299,3.2800,2.9054,,,,3.1928,3,40320,True,
common_voice_en_27612070-common_voice_en_27612071,The monastery was inhabited by a succession of three differe,9.8670,4.6800,2.1083,,,,2.8694,3,40320,True,
common_voice_en_27733062-common_voice_en_27733063,"Thus, under this proposal, the Republic of China would becom",9.8063,5.6000,1.7511,,,,2.3202,3,40320,True,
common_voice_en_27733062-common_voice_en_27733065,The King of Portugal was being shaved by his barber.,9.8295,3.5600,2.7610,,,,1.9939,3,40320,True,
common_voice_en_27794266-common_voice_en_27794264,Don Lash Park in Auburn is named for him.,2.8224,3.0000,0.9407,,,,1.4958,2,40320,True,
common_voice_en_27794266-common_voice_en_27794265,A screening patrol combines a number of patrols to 'screen' ,9.5570,4.2400,2.2539,,,,1.1567,3,40320,True,
common_voice_en_27856404-common_voice_en_27856406,Kenneth A. Schmied and a brother entered the family furnitur,8.4387,4.5200,1.8669,,,,0.9312,3,40320,True,
common_voice_en_27935469-common_voice_en_27935466,The crater has nearly the same low albedo as the nearby surf,8.5437,4.7200,1.8100,,,,0.8374,3,40320,True,
common_voice_en_27935469-common_voice_en_27935467,"The railroad not only agreed, but allowed him to name the st",10.2931,4.8400,2.1266,,,,8.7495,3,40320,True,
common_voice_en_28003405-common_voice_en_28003408,"Both terms can be literally translated to mean ""inner city"" ",10.1243,5.6400,1.7950,,,,8.2774,3,40320,True,
common_voice_en_28003405-common_voice_en_28003409,This is done by dividing each variable by corresponding cons,10.3386,5.4800,1.8865,,,,7.9788,3,40320,True,
common_voice_en_28064064-common_voice_en_28064058,And the phrase has retained its political power for six deca,10.7967,4.3200,2.4992,,,,7.4240,3,40320,True,
common_voice_en_28064064-common_voice_en_28064066,She initially joined the leadership of the Women's Trade Uni,10.9183,4.0800,2.6760,,,,7.0365,3,40320,True,
common_voice_en_28065832-common_voice_en_28065833,Differences in topography and climate separate the lowlands ,10.7279,6.8400,1.5684,,,,6.5760,3,40320,True,
common_voice_en_28132727-common_voice_en_28132728,Another subgenre is feminist utopias and the overlapping cat,10.9653,6.8000,1.6125,,,,6.2284,3,40320,True,
common_voice_en_28243259-common_voice_en_28243258,The Democratic Party completely controls politics at the loc,10.7603,5.6400,1.9078,,,,5.5009,3,40320,True,
common_voice_en_28316626-common_voice_en_28316627,Limited hunting is permitted on some of the sites.,10.7354,5.4400,1.9734,,,,5.1523,3,40320,True,
common_voice_en_28316626-common_voice_en_28316630,These views may have played a role in the book's gradual fal,10.6555,5.1200,2.0811,,,,4.4919,3,40320,True,
common_voice_en_28485171-common_voice_en_28485174,"As the video begins, Aguilera is chatting with a group of wo",10.6051,4.3600,2.4323,,,,4.0033,3,40320,True,
common_voice_en_28638628-common_voice_en_28638714,One of its symbols are its stone towers.,10.5838,4.3600,2.4274,,,,3.6537,3,40320,True,
common_voice_en_28638628-common_voice_en_28638717,"Grant remarked after his sentence was passed: ""Fifteen years",13.9638,7.6800,1.8181,,,,3.0888,4,40320,True,
common_voice_en_28717453-common_voice_en_28717454,Constrictor knots can also be quite effective as improvised ,9.6133,5.6000,1.7166,,,,1.7241,3,40320,True,
common_voice_en_28717453-common_voice_en_28717472,He then visited Italy for a few months to regain his health.,9.6125,3.5200,2.7307,,,,1.2864,3,40320,True,
common_voice_en_28827679-common_voice_en_28827680,This was unsuccessful and MacArthur received a life sentence,8.1941,5.9600,1.3748,,,,1.2105,3,40320,True,
common_voice_en_28827679-common_voice_en_28827709,There are ongoing plans to decontaminate the river and make ,8.3031,4.7200,1.7591,,,,0.9072,3,40320,True,
common_voice_en_28884498-common_voice_en_28884499,Factors - In this mode you find factors divisible by the num,8.0672,5.8800,1.3719,,,,0.7818,3,40320,True,
common_voice_en_28884498-common_voice_en_28884500,"It is shiny black with reddish legs, short elytra and no hin",10.5374,5.5600,1.8951,,,,8.9952,3,40320,True,
common_voice_en_28894436-common_voice_en_28894442,Orithyia was later made into the goddess of cold mountain wi,11.2211,6.1200,1.8334,,,,8.4861,3,40320,True,
common_voice_en_28917649-common_voice_en_28917648,Although the band initially played in a generic Oi!,11.4362,3.7600,3.0415,,,,8.2146,3,40320,True,
common_voice_en_28917649-common_voice_en_28917650,He studied at the Collegium Capranica and the Pontifical Gre,11.4447,5.9200,1.9332,,,,7.6297,3,40320,True,
common_voice_en_28919201-common_voice_en_28919202,"The following is a list of prominent Oceanian Jews, arranged",11.4713,5.7200,2.0054,,,,7.1072,3,40320,True,
common_voice_en_28932865-common_voice_en_28932866,They were also required to maintain minimal service levels.,11.4615,3.8000,3.0161,,,,6.7834,3,40320,True,
common_voice_en_28932865-common_voice_en_28932867,"He demanded, with threats of arrest, the resignation of the ",11.4584,4.0400,2.8362,,,,6.2030,3,40320,True,
common_voice_en_29264353-common_voice_en_29264354,"Fredrik Johansson is featured in the documentary film ""Beyon",11.2989,5.1600,2.1896,,,,5.7650,3,40320,True,
common_voice_en_29345455-common_voice_en_29345456,An obsessive need to control others is also associated with ,11.5204,6.2000,1.8581,,,,5.4381,3,40320,True,
common_voice_en_29495818-common_voice_en_29495898,That's the day I'll have you guys take the test.,10.9316,3.3600,3.2533,,,,4.4789,3,40320,True,
common_voice_en_29890305-common_voice_en_29890301,His father used to play Dholak at Radio Pakistan Hyderabad.,11.2296,4.4000,2.5521,,,,4.0421,3,40320,True,
common_voice_en_29890305-common_voice_en_29890302,He left Charlotte to take over as president of the Nuggets.,10.2530,3.4000,3.0155,,,,2.6331,3,40320,True,
common_voice_en_30232728-common_voice_en_30232725,Failure would mean automatic eviction.,3.3514,3.0000,1.1170,,,,2.2209,2,40320,True,
common_voice_en_30232728-common_voice_en_30232726,How about you kick the damn thing straight?,9.9380,3.9200,2.5351,,,,1.9441,3,40320,True,
common_voice_en_30471104-common_voice_en_30471105,The ant colonies move around following the queen’s pheromone,9.9490,4.0400,2.4625,,,,1.4942,3,40320,True,
common_voice_en_30619661-common_voice_en_30619659,All of the songs were newly recorded material for Pride.,9.7821,3.6000,2.7172,,,,0.9712,3,40320,True,
common_voice_en_30619661-common_voice_en_30619662,Campbell helped establish branch libraries for Black readers,8.7704,3.4800,2.5201,,,,0.7239,3,40320,True,
common_voice_en_30665077-common_voice_en_30665078,He has also played and coached at Ole Miss.,8.7303,4.0400,2.1609,,,,0.9528,3,40320,True,
common_voice_en_30665077-common_voice_en_30665079,He enters the hotel room but finds that everyone already esc,9.9481,5.0400,1.9737,,,,8.3460,3,40320,True,
common_voice_en_30735432-common_voice_en_30735431,"He is credited as having undertaken ""the first major investi",18.0310,8.1600,2.2096,,,,7.8596,4,40320,True,
common_voice_en_30735432-common_voice_en_30735433,The wooden shrine is generously proportioned for the three i,10.2224,6.0400,1.6924,,,,7.2660,3,40320,True,
common_voice_en_30757408-common_voice_en_30757409,The station has three platforms for passenger transport.,10.0260,3.9200,2.5575,,,,6.7179,3,40320,True,
common_voice_en_30883223-common_voice_en_30883220,Carpenter was paralyzed by polio while the couple were livin,10.1819,4.3200,2.3568,,,,6.4041,3,40320,True,
common_voice_en_31005683-common_voice_en_31005688,This has caused an outrage in the Serbian public.,9.9815,3.8800,2.5725,,,,5.8266,3,40320,True,
common_voice_en_31005683-common_voice_en_31005691,A flat body prevents it from being swept away by the current,10.2028,4.9200,2.0737,,,,5.5480,3,40320,True,
common_voice_en_31350445-common_voice_en_31350446,There are three electrified tracks at the station.,10.0027,4.4000,2.2733,,,,4.9982,3,40320,True,
common_voice_en_31497532-common_voice_en_31497530,"The transcript distinguishes between ""foundational credits"" ",10.2350,6.8400,1.4963,,,,4.6277,3,40320,True,
common_voice_en_31497532-common_voice_en_31497531,The final line is similar but follows the original pattern.,9.9525,3.4800,2.8598,,,,3.8934,3,40320,True,
common_voice_en_31499885-common_voice_en_31499889,The tackles for loss also led the nation.,4.6992,3.0400,1.5457,,,,3.4610,2,40320,True,
common_voice_en_31499885-common_voice_en_31499906,The official transfer of sovereignty was signed in the churc,9.6476,3.7600,2.5658,,,,3.0867,3,40320,True,
common_voice_en_31576099-common_voice_en_31576097,Their sons unite together and avenge the death of their fami,9.6904,6.4000,1.5141,,,,2.6257,3,40320,True,
common_voice_en_31776611-common_voice_en_31776613,He started in the mechanization department of the Main Indus,9.6140,6.4000,1.5021,,,,2.0335,3,40320,True,
common_voice_en_31892400-common_voice_en_31892402,Each Area is further divided into groups.,9.1281,3.1200,2.9256,,,,1.1803,3,40320,True,
common_voice_en_31892400-common_voice_en_31892404,It consists of the city of Riga and overseas voters.,9.6100,3.7600,2.5558,,,,1.0730,3,40320,True,
common_voice_en_31959919-common_voice_en_31959922,Many of his novels and novellas were around thirty pages thi,7.8856,4.8000,1.6428,,,,0.9366,3,40320,True,
common_voice_en_31959919-common_voice_en_31959927,One of the most famous Greek painters during that time was M,8.0159,5.8800,1.3632,,,,0.8375,3,40320,True,
common_voice_en_32101327-common_voice_en_32101328,Jamie mistakenly believes that his father will attend the dr,9.6079,4.2800,2.2447,,,,8.0835,3,40320,True,
common_voice_en_32101327-common_voice_en_32101329,The four group winners had the opportunity to promote direct,10.3389,4.0000,2.5846,,,,7.7309,3,40320,True,
common_voice_en_32111431-common_voice_en_32111428,He came to California for the California Gold Rush.,10.3606,3.3200,3.1206,,,,7.2611,3,40320,True,
common_voice_en_32111431-common_voice_en_32111430,Charlie Bolling attempted to earn playing privileges for the,10.3140,4.5200,2.2818,,,,6.8840,3,40320,True,
common_voice_en_32125519-common_voice_en_32125523,The film principal photography on the same day.,10.3623,3.9200,2.6434,,,,6.3848,3,40320,True,
common_voice_en_32125519-common_voice_en_32125526,The race was won by defending champion Pascal Ackermann of G,10.3650,5.8800,1.7627,,,,6.0352,3,40320,True,
common_voice_en_32144882-common_voice_en_32144885,Death is the great equalizer.,6.6102,2.5200,2.6230,,,,5.4325,2,40320,True,
common_voice_en_32144882-common_voice_en_32144886,Russell was represented by one member in the Legislative Ass,9.7365,4.9200,1.9789,,,,4.9801,3,40320,True,
common_voice_en_32174871-common_voice_en_32174873,He is known for leading the failed attempt to kidnap George ,9.5605,4.6000,2.0783,,,,4.4780,3,40320,True,
common_voice_en_32174871-common_voice_en_32174874,The vast Baring family fortune was made partly from the slav,9.5905,4.6400,2.0668,,,,3.9743,3,40320,True,
common_voice_en_32263901-common_voice_en_32263900,Red Star were the defending champions from the previous seas,9.3727,5.2800,1.7751,,,,3.4584,3,40320,True,
common_voice_en_32279839-common_voice_en_32279841,The district includes portions of the South shore of Staten ,9.6859,4.0800,2.3739,,,,3.0912,3,40320,True,
common_voice_en_32298822-common_voice_en_32298846,Sensitivity analysis is part of recent checklists or guideli,9.2804,6.1200,1.5163,,,,2.2407,3,40320,True,
common_voice_en_32298822-common_voice_en_32298878,Forestry is the main economic activity of the sector.,9.4094,3.8800,2.4250,,,,1.9159,3,40320,True,
common_voice_en_32377071-common_voice_en_32377070,"The name means ""common land"" or ""land shared between local i",9.5013,6.1200,1.5524,,,,1.4243,3,40320,True,
common_voice_en_32377071-common_voice_en_32377072,Isaiah Miller was also named the Southern Conference Defensi,9.7791,5.4800,1.7844,,,,1.1159,3,40320,True,
common_voice_en_32638726-common_voice_en_32638729,She was involved in several record productions.,8.2898,3.5600,2.3285,,,,0.9625,3,40320,True,
common_voice_en_32641373-common_voice_en_32641375,He studied the mammalian chronology of the European Eocene a,8.2837,5.5200,1.5006,,,,0.8541,3,40320,True,
common_voice_en_32641373-common_voice_en_32641377,There are narrow teeth on lateral margin of prothorax which ,9.2759,5.2000,1.7838,,,,8.0149,3,40320,True,
common_voice_en_32683120-common_voice_en_32683117,The village is located on the right bank of the Bolshaya.,9.0959,4.2000,2.1656,,,,7.5233,3,40320,True,
common_voice_en_32683120-common_voice_en_32683121,All its functions were assigned to the Secretary of State fo,9.4098,5.7600,1.6336,,,,7.1929,3,40320,True,
common_voice_en_32697372-common_voice_en_32697370,She was one of several driven onto the beach.,9.7398,3.6000,2.7054,,,,6.6447,3,40320,True,
common_voice_en_32697372-common_voice_en_32697449,The development sits on of real estate.,9.6898,3.3200,2.9185,,,,6.2923,3,40320,True,
common_voice_en_32717587-common_voice_en_32717583,"This version of Thor was marketed as ""Party Thor"".",9.7540,4.1600,2.3446,,,,5.8661,3,40320,True,
common_voice_en_32717587-common_voice_en_32717586,Mabuchi is known for introducing the Mabuchi functional.,9.7332,3.9600,2.4578,,,,5.5402,3,40320,True,
common_voice_en_32734226-common_voice_en_32734228,The first office was in the basement of the Presbyterian Chu,14.9971,8.1200,1.8469,,,,5.0093,4,40320,True,
common_voice_en_32764846-common_voice_en_32764847,By the final part of the nineteenth century her work had bee,9.6230,5.5600,1.7307,,,,4.7120,3,40320,True,
common_voice_en_32764846-common_voice_en_32764849,Each of these rotundas has eight windows.,9.2736,3.2800,2.8272,,,,4.0315,3,40320,True,
common_voice_en_32767770-common_voice_en_32767778,The Conservative Party regained control of the council from ,9.3266,5.4400,1.7144,,,,3.5867,3,40320,True,
common_voice_en_32883407-common_voice_en_32883443,He remained in the Air Force Reserve after retiring from act,9.2592,4.2000,2.2045,,,,3.1328,3,40320,True,
common_voice_en_33322125-common_voice_en_33322126,Additional promotion included coverage of the book by Yahoo!,9.0126,5.1600,1.7466,,,,2.5493,3,40320,True,
common_voice_en_33322125-common_voice_en_33322130,Her parents were modest Russian Jewish immigrants who had no,8.6490,6.5600,1.3184,,,,1.7182,3,40320,True,
common_voice_en_33563095-common_voice_en_33563096,He was born to an illustrious family that produced notable p,8.4061,5.7600,1.4593,,,,1.1597,3,40320,True,
common_voice_en_33563095-common_voice_en_33563097,In May of the same year he was made Chaplain to the King.,8.5274,4.1200,2.0697,,,,1.0987,3,40320,True,
common_voice_en_33604595-common_voice_en_33604556,She was then appointed lecturer in psychology at the Univers,7.1564,4.2400,1.6878,,,,1.3673,3,40320,True,
common_voice_en_33907-common_voice_en_33906,The black dog is wearing a blue jacket and playing with a to,7.3212,5.1200,1.4298,,,,1.0557,3,40320,True,
common_voice_en_33907-common_voice_en_33908,The lady in the red car is crossing the bridge.,7.0183,3.1600,2.2209,,,,0.6460,3,40320,True,
common_voice_en_33966405-common_voice_en_33966407,Estherville defeated Fort Dodge in the Finals to capture the,9.3127,4.9200,1.8927,,,,7.6740,3,40320,True,
common_voice_en_33966405-common_voice_en_33966447,Its most prominent representatives gathered in the Manes Fin,10.0424,4.6000,2.1830,,,,7.3717,3,40320,True,
common_voice_en_33985575-common_voice_en_33985578,He joined the Marine Raiders and was soon promoted to First ,10.0038,5.2800,1.8946,,,,6.8808,3,40320,True,
common_voice_en_33985575-common_voice_en_33985579,The series was written by Howard Overman.,10.1920,3.5200,2.8954,,,,6.5756,3,40320,True,
common_voice_en_34054471-common_voice_en_34054473,The brigade would have mustered at Liverpool in time of war.,9.9076,3.2400,3.0578,,,,5.8539,3,40320,True,
common_voice_en_34184701-common_voice_en_34184697,He was also state champion in cross country.,10.0281,3.3600,2.9844,,,,5.5235,3,40320,True,
common_voice_en_34184701-common_voice_en_34184700,The race was won by Rohan Dennis.,6.2085,3.0000,2.0694,,,,5.0255,2,40320,True,
common_voice_en_34321814-common_voice_en_34321811,The area includes steep forestry land where dogs have been r,9.5850,5.8400,1.6412,,,,4.6390,3,40320,True,
common_voice_en_34321814-common_voice_en_34321812,He was replaced before the end of the month by Jess Cox.,9.6624,4.2800,2.2575,,,,4.3022,3,40320,True,
common_voice_en_34980363-common_voice_en_34980360,The township includes the unincorporated community of Middle,9.5291,4.7600,2.0018,,,,3.8347,3,40320,True,
common_voice_en_34980363-common_voice_en_34980362,"It's not war we should fear, but what the Germans do in peac",9.7823,4.2400,2.3071,,,,3.5190,3,40320,True,
common_voice_en_35042682-common_voice_en_35042683,Upon retiring he became a coach at Chelsea.,9.6385,3.2800,2.9385,,,,3.0589,3,40320,True,
common_voice_en_35042682-common_voice_en_35042750,"It never did, as it was deemed inappropriate after the Japan",9.5108,4.9600,1.9174,,,,2.3540,3,40320,True,
common_voice_en_35130119-common_voice_en_35130116,A classic and well established explanation is based on Clar',9.3573,4.6400,2.0166,,,,1.8777,3,40320,True,
common_voice_en_35299046-common_voice_en_35299043,Curling was educated at Seneca College and at York Universit,9.5427,6.9600,1.3710,,,,1.5363,3,40320,True,
common_voice_en_35299046-common_voice_en_35299049,Women with an abdominal pregnancy will not go into labor.,9.5029,4.2800,2.2202,,,,1.0185,3,40320,True,
common_voice_en_35734335-common_voice_en_35734342,We do not know what rash expressions it may have contained.,7.9446,3.7600,2.1128,,,,0.8672,3,40320,True,
common_voice_en_36068063-common_voice_en_36068064,The Sylvester family has a sports tradition.,7.7775,3.6000,2.1603,,,,0.7407,3,40320,True,
common_voice_en_36069016-common_voice_en_36069015,They were the first known people to have fished for the Arct,9.6505,3.4800,2.7730,,,,7.6227,3,40320,True,
common_voice_en_36069016-common_voice_en_36069018,"They are elongated fish, although not as much so as the true",11.4605,4.5600,2.5132,,,,7.1707,3,40320,True,
common_voice_en_36074033-common_voice_en_36073874,The poles are then hammered into the ground and a windbreak ,11.6992,4.4800,2.6114,,,,6.6772,3,40320,True,
common_voice_en_36074033-common_voice_en_36074034,There is some argument as to when and why the wall was built,12.0100,4.2000,2.8594,,,,6.2407,3,40320,True,
common_voice_en_364081-common_voice_en_364079,A sip of tea revives his tired friend.,6.9881,2.8000,2.4956,,,,5.7891,2,40320,True,
common_voice_en_364081-common_voice_en_364080,Pedro hugged his teddy as hard as he could.,6.8372,2.9600,2.3097,,,,5.3476,2,40320,True,
common_voice_en_36516974-common_voice_en_36516976,He is best remembered as friend and mentor to his pupil Char,11.4514,5.2000,2.2021,,,,4.9334,3,40320,True,
common_voice_en_36516974-common_voice_en_36516979,"In many cases, such as France, no distinct regional substruc",11.8883,5.7200,2.0783,,,,4.5992,3,40320,True,
common_voice_en_36537421-common_voice_en_36537432,Both Washington and Fraser recommended this to Braddock but ,11.9811,4.6000,2.6045,,,,4.0303,3,40320,True,
common_voice_en_36537421-common_voice_en_36537433,By very dexterous military and diplomatic operations Vitelli,12.0107,6.0400,1.9885,,,,3.7140,3,40320,True,
common_voice_en_36558935-common_voice_en_36558813,Exports fell after the name became closely associated with t,12.0499,6.2000,1.9435,,,,3.1368,3,40320,True,
common_voice_en_36558935-common_voice_en_36558933,"At the end of each level, players must defeat a boss.",12.0404,5.0400,2.3889,,,,2.8140,3,40320,True,
common_voice_en_36705534-common_voice_en_36705530,"Its name is from a Cherokee word meaning ""edible tree"".",11.9939,3.7200,3.2241,,,,2.2872,3,40320,True,
common_voice_en_36705534-common_voice_en_36705545,We don't pay taxes because our land is poor.,11.6358,3.3600,3.4629,,,,1.5706,3,40320,True,
common_voice_en_36990355-common_voice_en_36990357,Incorporation would also permit Central High to apply for mu,11.8640,6.2800,1.8891,,,,1.4275,3,40320,True,
common_voice_en_36990355-common_voice_en_36990358,"In fact, I considered it a financial detriment.",12.0021,4.4800,2.6790,,,,1.1404,3,40320,True,
common_voice_en_37047577-common_voice_en_37047572,They are the native speakers of the Tulu language.,10.6322,3.2400,3.2815,,,,1.6197,3,40320,True,
common_voice_en_37133940-common_voice_en_37133871,The Naked Stage festival has two principal goals.,10.8106,3.7600,2.8751,,,,1.3290,3,40320,True,
common_voice_en_37133940-common_voice_en_37134010,"His half-brother, Richard Ainley, was also an actor.",87.5155,81.9200,1.0682,,,,1.5264,22,40320,True,
common_voice_en_37203804-common_voice_en_37203803,"By concluding this agreement, Japan formally recognized the ",12.5902,5.0400,2.4980,,,,9.4175,3,40320,True,
common_voice_en_37232389-common_voice_en_37190783,Will you be happy when I am in the earth?,9.8722,2.1200,4.6565,,,,8.6853,2,40320,True,
common_voice_en_37232389-common_voice_en_37190784,She searched until she found him.,9.4818,2.2400,4.2328,,,,7.9372,2,40320,True,
common_voice_en_37237245-common_voice_en_37237243,Another option is to get a professional certification from a,10.6608,6.7200,1.5864,,,,7.1891,3,40320,True,
common_voice_en_37237245-common_voice_en_37237247,"Today, the old observatory is no longer used for research.",10.5350,5.4800,1.9224,,,,6.4180,3,40320,True,
common_voice_en_37238105-common_voice_en_37238104,Thus regional hierarchies exist embedded into the larger int,10.3825,5.8400,1.7778,,,,5.7564,3,40320,True,
common_voice_en_37238105-common_voice_en_37238106,It is a generalization of Horner's method for evaluating a l,10.4988,6.9200,1.5171,,,,5.4106,3,40320,True,
common_voice_en_37251984-common_voice_en_37251986,Its main building is a huge pyramid containing an entire cit,10.3226,5.5200,1.8700,,,,4.7941,3,40320,True,
common_voice_en_37251984-common_voice_en_37251991,He last served as a member of parliament from the opposition,10.4349,3.9200,2.6619,,,,4.4808,3,40320,True,
common_voice_en_37262846-common_voice_en_37262842,He was also involved in Canadian International Development A,13.5042,7.1600,1.8860,,,,4.0004,4,40320,True,
common_voice_en_37360566-common_voice_en_37360560,The conservation of the wooden artifacts is an ongoing probl,10.2878,4.6000,2.2364,,,,3.6420,3,40320,True,
common_voice_en_37360566-common_voice_en_37360564,The reservoir is also home to Bartley Sailing Club.,9.9615,3.8000,2.6213,,,,3.0103,3,40320,True,
common_voice_en_37368335-common_voice_en_37368333,The first season continues to re-run in many territories.,10.0135,3.9600,2.5286,,,,2.5851,3,40320,True,
common_voice_en_37368335-common_voice_en_37368338,"These awards are aired live every year from Nashville, Tenne",9.6306,4.4800,2.1496,,,,1.8774,3,40320,True,
common_voice_en_37457199-common_voice_en_37457214,Stevenson is also the director of music ministries at Angele,9.5161,6.4800,1.4685,,,,1.4082,3,40320,True,
common_voice_en_37457199-common_voice_en_37457235,Why Born Enslaved!,1.5256,2.4000,0.6356,,,,0.7423,2,40320,True,
common_voice_en_37470753-common_voice_en_37470743,Marches and rallies held by the organization were usually at,7.5387,6.7600,1.1151,,,,0.8612,3,40320,True,
common_voice_en_37470753-common_voice_en_37470745,Carson greatly admired the talents of Hank Williams.,11.0138,4.6000,2.3942,,,,7.9415,3,40320,True,
common_voice_en_37481059-common_voice_en_37481085,He declared himself ruler with no opposition.,10.8789,4.4000,2.4724,,,,7.4817,3,40320,True,
common_voice_en_37793802-common_voice_en_37793803,The equipment needed to do this includes rock saws and polis,11.0538,5.2800,2.0935,,,,7.1816,3,40320,True,
common_voice_en_37793802-common_voice_en_37793816,The Giants participated in the Cactus League during spring t,10.7670,5.4800,1.9647,,,,6.5362,3,40320,True,
common_voice_en_38573-common_voice_en_38570,"It's easy, and yet I've never done it before, he thought.",10.7411,5.0400,2.1311,,,,6.0272,3,40320,True,
common_voice_en_38573-common_voice_en_38572,"The desert, with its endless monotony, put him to dreaming.",10.6135,3.8000,2.7929,,,,5.5650,3,40320,True,
common_voice_en_46083-common_voice_en_46084,Can you help me find Preaching to the Perverted?,10.8207,3.8000,2.8475,,,,5.1247,3,40320,True,
common_voice_en_479422-common_voice_en_479426,Grumbling makes the loaf no larger.,5.5106,2.4800,2.2219,,,,4.6992,2,40320,True,
common_voice_en_484174-common_voice_en_484173,I'm trying to explain to my mother how to get pictures off h,10.2262,4.4400,2.3031,,,,4.0074,3,40320,True,
common_voice_en_484174-common_voice_en_484175,"Sometimes it's better to be with the sheep, who don't say an",10.2635,4.6400,2.2119,,,,3.7019,3,40320,True,
common_voice_en_485101-common_voice_en_485099,Elsa knitted furiously.,4.4847,2.2400,2.0020,,,,3.2247,2,40320,True,
common_voice_en_485101-common_voice_en_485100,I'll always let you down!,4.7908,1.7200,2.7852,,,,2.8998,2,40320,True,
common_voice_en_487077-common_voice_en_487076,The runway seems way to short for this type of plane.,9.6083,4.2400,2.2660,,,,2.5452,3,40320,True,
common_voice_en_487077-common_voice_en_487079,"I feel sick, what should I do?",8.9714,3.6800,2.4378,,,,1.5729,3,40320,True,
common_voice_en_489724-common_voice_en_489725,She walked across the street wearing stereo headphones and s,9.0655,4.9600,1.8276,,,,1.1509,3,40320,True,
common_voice_en_489724-common_voice_en_489726,Nobody ever received the Nobel prize for the invention of ch,8.1912,4.4000,1.8616,,,,1.4761,3,40320,True,
common_voice_en_490614-common_voice_en_490613,"I was scared, but wasted no time in going out and crossing t",8.2563,6.4400,1.2820,,,,1.0274,3,40320,True,
common_voice_en_490614-common_voice_en_490618,It must have fallen while I was sitting over there.,6.7346,2.5600,2.6306,,,,0.9413,2,40320,True,
common_voice_en_493276-common_voice_en_493277,"I need to sell some wool, the boy told the merchant.",10.3299,3.1200,3.3107,,,,7.6399,3,40320,True,
common_voice_en_493740-common_voice_en_493738,Mrs. Lewis was selected as the new commissioner.,8.4693,3.0800,2.7496,,,,7.3149,2,40320,True,
common_voice_en_497961-common_voice_en_497960,A little boy in a striped shirt jumps from a blue slide.,9.8629,3.5200,2.8019,,,,6.8404,3,40320,True,
common_voice_en_502839-common_voice_en_502843,Vanessa cannot undo her mistake.,9.9337,3.1600,3.1435,,,,6.4819,3,40320,True,
common_voice_en_508059-common_voice_en_508057,All that time the Martians must have been getting ready.,9.7945,3.8800,2.5243,,,,5.9988,3,40320,True,
common_voice_en_509177-common_voice_en_509176,"This artful creation is more than just a picture, it's a sta",9.8510,6.0800,1.6202,,,,5.6642,3,40320,True,
common_voice_en_509177-common_voice_en_509186,They climbed a tall crane without securing themselves and fi,9.5803,5.7600,1.6632,,,,5.0166,3,40320,True,
common_voice_en_519777-common_voice_en_519776,In biology we study plants and animals in their natural envi,9.3984,4.6400,2.0254,,,,4.4937,3,40320,True,
